id	title	publisher	perspective	domains	kind	languages	license	license_url	homepage	update	access	converter	options	scheme	integrate	iri_prefixes	curie_prefixes	wikidata_property	size	recommend	reviewer	verified	notes
ipcc-ar6-reference-regions	IPCC AR6 WGI reference regions v4 (GeoJSON)	IPCC Working Group I Atlas (with Santander Meteorology Group)	IPCC WGI (intergovernmental body under UNEP/WMO; climate assessment regions)	acat/earth	gazetteer	1	CC BY 4.0	https://zenodo.org/records/5171760	https://github.com/IPCC-WG1/Atlas	static since AR6 (repository archive v2.0-final, 2021-08-09)	open	raw	{}	ipcc-ar6-reference-regions					695765	later	claude (AI agent, session 2026-09-25)	HEAD 200 2026-09-25	Research: d-sciences-health-statistics.tsv. 58 features (43 Land, 12 Ocean, 3 Land-Ocean; the README prose says 46 land and 14 ocean - trust the file) with properties Continent, Type, Name, Acronym and polygon geometry. Same regions as vertex CSV: IPCC-WGI-reference-regions-v4_coordinates.csv (6,429 B; Continent/Ocean, Surface, Reference region name, Acronym, Vertex1..n as lon|lat). The folder also holds WGII continental regions, monsoons, river basins, small islands and ocean biomes (GeoJSON plus shapefile zips). Licence from the Zenodo archive of the repository (record 5171760); the GitHub repo shows no LICENSE file. Iturbide et al. 2020, doi:10.5194/essd-12-2959-2020. Climate regions for the space facet.
oeis-names	OEIS sequence names (names.gz)	The OEIS Foundation Inc.	OEIS Foundation (US non-profit; volunteer-edited mathematical reference)	acat/thought	authority-file	1	CC BY-SA 4.0	https://oeis.org/LICENSE	https://oeis.org/	daily	open	csv	{"iri_template": "https://oeis.org/{code}", "tables": [{"code": 0, "delimiter": " ", "facet": "kind/mathematical-object", "header": false, "kind": "Integer sequence", "labels": [{"column": 1, "lang": "en"}], "maxsplit": 1, "skip_prefix": "#"}]}	oeis	attach	https://oeis.org/		P829	7765495	yes	claude (AI agent, session 2026-09-25)	HEAD 200 2026-09-25	Research: d-sciences-health-statistics.tsv. Gzipped text: 4 comment lines starting with #, then one line per sequence 'A000001 Number of groups of order n.' (A-number, space, name). Companion stripped.gz (33,673,508 B, daily) holds the leading terms as ',0,1,1,1,2,...'; the full internal format is in github.com/oeis/oeisdata. EULA: credit 'The Online Encyclopedia of Integer Sequences' with a URL; non-share-alike use needs an arrangement with the OEIS Foundation. A-numbers are the de facto identifiers of integer sequences (Wikidata OEIS ID).
pubchem-periodic-table	The chemical elements (PubChem periodic table)	PubChem, National Center for Biotechnology Information (NLM/NIH)	NCBI/NLM (US federal government; compiled from IUPAC, NIST, IAEA and US DOE laboratory sources)	acat/matter	knowledge-graph	1	US government work (NLM): not subject to copyright in the US, acknowledge NLM; some underlying sources carry their own terms	https://www.nlm.nih.gov/web_policies.html#copyright	https://pubchem.ncbi.nlm.nih.gov/periodic-table/	not stated (PubChem REST service)	open	csv	{"iri_template": "https://pubchem.ncbi.nlm.nih.gov/element/{code}", "tables": [{"attrs": [{"column": "Symbol", "type": null}, {"column": "AtomicMass", "type": "real"}, {"column": "ElectronConfiguration", "type": null}, {"column": "Electronegativity", "type": "real"}, {"column": "AtomicRadius", "type": "real"}, {"column": "IonizationEnergy", "type": "real"}, {"column": "ElectronAffinity", "type": "real"}, {"column": "OxidationStates", "type": null}, {"column": "StandardState", "type": null}, {"column": "MeltingPoint", "type": "real"}, {"column": "BoilingPoint", "type": "real"}, {"column": "Density", "type": "real"}, {"column": "GroupBlock", "type": null}, {"column": "YearDiscovered", "type": null}], "code": "AtomicNumber", "facet": "kind/substance", "kind": "Chemical element", "labels": [{"column": "Name", "lang": "en"}, {"column": "Symbol", "kind": "alt", "lang": ""}]}]}	elements	full					yes	claude (AI agent, session 2026-09-25)	HEAD 200 2026-09-25 (chunked, no Content-Length)	on 2026-09-25 PubChem's front end answered this Python client with 503 and Retry-After for 15 minutes while curl, with the same User-Agent, got 200; the refusal is respected: download the CSV yourself and add it with `acat sources add --path`. Research: d-sciences-health-statistics.tsv. 15,017 B measured (chunked, no Content-Length). 118 rows; columns AtomicNumber, Symbol, Name, AtomicMass, CPKHexColor, ElectronConfiguration, Electronegativity, AtomicRadius, IonizationEnergy, ElectronAffinity, OxidationStates, StandardState, MeltingPoint, BoilingPoint, Density, GroupBlock, YearDiscovered; JSON at .../periodictable/JSON. Per-element provenance via PUG-View (/rest/pug_view/data/element/<n>/JSON) names IAEA AMDC, IUPAC CIAAW, Jefferson Lab, LANL, NIST PML, the IUPAC Periodic Table of the Elements and Isotopes (IUPAC contribution CC BY-NC-ND 4.0) and 'PubChem Elements' (NLM copyright page); check a value's source before republishing IUPAC-attributed data. PUG-View throttles (503 PUGVIEW.ServerBusy) - back off. IUPAC itself publishes no open bulk element table.
iupac-gold-book	IUPAC Compendium of Chemical Terminology (Gold Book), all terms JSON	International Union of Pure and Applied Chemistry (IUPAC)	IUPAC (international scientific union; normative chemical terminology)	acat/matter	lexicon	1	CC BY-NC-ND 4.0 (as stated in the Gold Book API metadata); whole-collection reuse by arrangement with IUPAC	https://iupac.github.io/WFChemCookbook/datasources/goldbook_api.html	https://goldbook.iupac.org/	not verified (site unreachable from this container)	blocked	raw	{}	iupac-gold-book						no	claude (AI agent, session 2026-09-25)	403 2026-09-25 (Cloudflare challenge)	Research: d-sciences-health-statistics.tsv. Blocked here: every goldbook.iupac.org URL answered 403 with a Cloudflare 'Just a moment' challenge (curl and WebFetch). IUPAC's own FAIR Chemistry Cookbook documents this endpoint (about 7,000 terms, about 804 kB) and quotes the API metadata: 'Licensed under Creative Commons Attribution-NoDerivatives (CC BY-NC-ND) 4.0 International' and 'For parties interested in reusing the entire IUPAC Gold Book please contact IUPAC'. NonCommercial + NoDerivatives rule it out for an open catalogue. Per-term JSON at /terms/view/<code>/json (codes like C01093).
owid-co2-ghg	Our World in Data - CO2 and Greenhouse Gas Emissions dataset	Our World in Data (Global Change Data Lab)	OWID (Global Change Data Lab, UK non-profit; secondary compiler of Global Carbon Project, Jones et al., EIA and Energy Institute data)	acat/earth acat/society	statistics	1	CC BY 4.0 for data produced by OWID; third-party data keep their original licences	https://raw.githubusercontent.com/owid/co2-data/master/README.md	https://github.com/owid/co2-data	regular updates (changelog; last 2026-06-01)	open	raw	{}	owid-co2-ghg					33246106	later	claude (AI agent, session 2026-09-25)	HEAD 200 2026-09-25	Research: d-sciences-health-statistics.tsv. One row per location and year: country, year, iso_code, population, gdp, cement_co2, co2, co2_per_capita, consumption_co2, cumulative_co2, coal/gas/oil/flaring/luc CO2, other greenhouse gases, energy per capita... Per-column description and source in owid-co2-codebook.csv (also a sheet in the XLSX) - use it to attribute each claim; XLSX and JSON variants are linked in the README. Locations mix countries with aggregates (World, continents, income groups): filter on iso_code. OWID's wider catalog is per-table Parquet/Feather at https://catalog.ourworldindata.org/<channel>/<dataset>/<version>/<dataset>/<table>.parquet (docs.owid.io Tables API; no single bulk file, bucket root 404) and per-chart CSV through the Chart API; most OWID indicators are third-party data under their own licences (OWID FAQ).
un-sdg-global-database	UN Global SDG Indicators Database, series-level archive (CSV)	United Nations Statistics Division (UN DESA)	UNSD (UN Secretariat, New York; official figures reported by countries and custodian agencies)	acat/society acat/earth acat/health	statistics	1	No open licence stated; the portal links the general UN website terms of use (personal, non-commercial use; no redistribution or derivative works)	https://www.un.org/en/about-us/terms-of-use	https://unstats.un.org/sdgs/dataportal	archive snapshots several times a year; latest 2026-08-24	open	raw	{}	un-sdg-global-database					84485510	no	claude (AI agent, session 2026-09-25)	POST 200 2026-09-25 (headers only; 84,485,510 B text/csv)	Research: d-sciences-health-statistics.tsv. Not a plain GET: POST multipart form field archiveId=<id> to this URL, as the portal's JavaScript does; list snapshots with POST .../ArchiveData/GetArchiveTable. Latest: archiveId 80 'Series Level' (2026-08-24, 84,485,510 B, text/csv) and 81 'Disaggregated Country Level' (131,928,891 B). The indicator framework is a lean GET: https://unstats.un.org/sdgs/UNSDGAPIV5/v1/sdg/Goal/List?includechildren=true (JSON: 17 goals, 169 targets, 251 indicator entries with code, title/description, tier). The licence is the obstacle: UN website terms grant personal, non-commercial use without redistribution; ask UNSD, or use the custodian agencies' openly licensed series. API docs: https://unstats.un.org/sdgs/UNSDGAPIV5/swagger/.
eurostat-toc	Eurostat database table of contents (bulk download inventory)	Eurostat (European Commission)	Eurostat (EU statistical office, Luxembourg; European Statistical System)	acat/society acat/earth acat/technology	classification	3	Re-use authorised with source acknowledgement (Commission Decision 2011/833/EU; editorial content CC BY 4.0); no commercial re-use of third-party or non-EU/EFTA/candidate-country data	https://ec.europa.eu/eurostat/web/main/help/copyright-notice	https://ec.europa.eu/eurostat/web/main/data/bulkdownload	twice daily (11:00 and 23:00 CET)	open	raw	{}	eurostat-toc						later	claude (AI agent, session 2026-09-25)	HEAD 200 2026-09-25 (chunked, no Content-Length)	Research: d-sciences-health-statistics.tsv. 1,972,798 B measured (chunked, no Content-Length). Quoted TSV: title (indented 4 spaces per level = the theme tree), code, type (1,924 folder / 8,875 dataset / 1,447 table), last update of data, last table structure change, data start, data end, values. lang=de and lang=fr return German and French titles (2,113,270 and 2,159,945 B); XML at .../toc/xml. Data are downloaded per dataset from the bulk download facility (gzip TSV, SDMX-CSV or SDMX 2.1) together with code lists and reference metadata; there is no single all-data file. Useful as a classification of official statistics (economy, population, environment, science and technology) to crosswalk with ACAT domains.
ieee-thesaurus	IEEE Thesaurus (January 2026 PDF) and IEEE Taxonomy	Institute of Electrical and Electronics Engineers (IEEE)	IEEE (US-based international professional association and publisher; engineering literature indexing)	acat/technology acat/matter	thesaurus	1	CC BY-NC-ND 4.0 (stated in the IEEE Taxonomy PDF; the Thesaurus PDF could not be opened)	https://www.ieee.org/publications/services/thesaurus-access-page	https://www.ieee.org/publications/services/thesaurus-access-page	periodic PDF editions; current January 2026 (a July 2025 edition appears in secondary listings)	restricted	raw	{}	ieee-thesaurus						no	claude (AI agent, session 2026-09-25)	GET 200 2026-09-25 (widen.net viewer; PDF behind form/password)	Research: d-sciences-health-statistics.tsv. PDF only (no SKOS or CSV), handed out after a click-through access form on ieee.org; the January 2026 PDF sits on IEEE's widen.net asset share (the URL is its viewer page) and is reported as password-protected. The 2022 IEEE Taxonomy v1.01 PDF (a three-level subset of the Thesaurus) states 'licensed under ... CC BY-NC-ND 4.0': NonCommercial and NoDerivatives exclude it from an open catalogue, and a PDF is not a clean format. ieee.org answers scripted requests with an AWS WAF challenge (HTTP 202). ACM CCS is covered by another cluster.
spdx-license-list	SPDX License List 3.29.0 (JSON)	SPDX project (Linux Foundation)	SPDX workgroup (Linux Foundation; open-source software industry)	acat/technology	authority-file	1	Not stated for the data files; the SPDX Specification, whose Annex A is the License List, is CC BY 3.0	https://spdx.github.io/spdx-spec/v2.3/	https://spdx.org/licenses/	several releases a year; 3.29.0 of 2026-09-16	open	raw	{}	spdx-license-list					339359	later	claude (AI agent, session 2026-09-25)	HEAD 200 2026-09-25	Research: d-sciences-health-statistics.tsv. licenseListVersion 3.29.0, 740 licences: licenseId (the short identifier), name, reference, detailsUrl (per-licence JSON with full text), seeAlso URLs, isOsiApproved, isFsfLibre when set, isDeprecatedLicenseId, referenceNumber. Exceptions: https://spdx.org/licenses/exceptions.json (41,420 B). Versioned copies are git tags v<version> in github.com/spdx/license-list-data (json, rdf, html, text). The spdx.org footer reads '(c) 2018 SPDX Workgroup ... All Rights Reserved': factual identifiers, low risk, attribute SPDX. Recommended because these identifiers are the standard way to normalise the license column of this registry itself.
iana-media-types	IANA Media Types registry	Internet Assigned Numbers Authority (IANA)	IANA (internet registry operator affiliated with ICANN; IETF standards process)	acat/technology	authority-file	1	CC0 1.0 (IANA/IETF joint statement on the protocol registries, 2021)	https://www.iana.org/help/licensing-terms	https://www.iana.org/assignments/media-types/	continuous; registry updated 2026-09-24	open	raw	{}	iana-media-types					610621	later	claude (AI agent, session 2026-09-25)	HEAD 200 2026-09-25	Research: d-sciences-health-statistics.tsv. XML with 11 sub-registries (application, audio, example, font, haptics, image, message, model, multipart, text, video) and 2,361 <record>s: <name> (subtype), <file type='template'> (type/subtype), <xref> to RFCs or registrants, optional date attributes; a <people> section lists registrants. Per-type CSVs such as https://www.iana.org/assignments/media-types/application.csv (Name, Template, Reference). Small, stable identifiers for file-format concepts.
unicode-ucd	Unicode Character Database (UCD) 18.0.0	Unicode Consortium	Unicode Consortium (US non-profit, industry-led; the universal character-encoding standard)	acat/language acat/technology	authority-file	1	Unicode License v3	https://www.unicode.org/license.txt	https://www.unicode.org/ucd/	one major version a year; 18.0.0 files dated 2026-09-01	open	raw	{}	unicode-ucd					5657953	later	claude (AI agent, session 2026-09-25)	HEAD 200 2026-09-25	the 'latest' path moves: pinned to 18.0.0. Research: d-sciences-health-statistics.tsv. 'latest' now points to 18.0.0; the pinned copy https://www.unicode.org/Public/18.0.0/ucd/UCD.zip is identical in size (5,657,953 B) - prefer it for provenance. 74 members, semicolon-delimited text: UnicodeData.txt (code point; name; general category; ...), NameAliases.txt, Blocks.txt, Scripts.txt, ScriptExtensions.txt, PropertyValueAliases.txt (script and category names), plus emoji/ and extracted/ folders. Character names are English by design; CJK readings and definitions are in Unihan.zip (8,340,649 B). Blocks + Scripts + PropertyValueAliases give a clean writing-system vocabulary for acat/language, keyed by ISO 15924 codes.
github-linguist-languages	GitHub Linguist languages.yml (programming, markup, data and prose languages)	GitHub (Linguist maintainers)	GitHub, Inc. (Microsoft-owned code-hosting company; languages as detected in code repositories)	acat/technology acat/language	authority-file	1	MIT	https://raw.githubusercontent.com/github-linguist/linguist/main/LICENSE	https://github.com/github-linguist/linguist	continuous (main branch; tagged releases)	open	raw	{}	github-linguist-languages					165959	later	claude (AI agent, session 2026-09-25)	HEAD 200 2026-09-25	Research: d-sciences-health-statistics.tsv. YAML mapping, one key per language: 836 (563 programming, 184 data, 71 markup, 18 prose) with type, language_id (stable integer), aliases, extensions, filenames, interpreters, group (parent language - the only hierarchy), color, tm_scope, ace_mode, codemirror_mode/codemirror_mime_type, wrap, fs_name. The path is the one CONTRIBUTING.md links; pin a commit or tag for provenance. Grammar files in vendor/ carry their own licences, languages.yml is MIT. An industry view with no definitions: reconcile names with Wikidata programming-language items for multilingual labels (Wikidata-derived software vocabularies have no publisher bulk file; use the Wikidata dumps).
